Airline,Source,Destination,Total_Stops,Additional_Info,Date,Month,Year,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Price
1892,6,2,1,2,8,12,6,2019,1,30,17,50,18275.0
1893,3,0,2,0,8,27,5,2019,1,0,22,10,3749.0
1894,0,3,0,2,8,6,6,2019,23,30,15,10,6810.0
1895,6,2,1,1,8,21,5,2019,21,0,11,40,7485.0
1896,1,3,0,0,8,27,5,2019,16,45,14,15,5510.0
1897,4,2,1,1,5,3,6,2019,4,25,18,15,10262.0
1898,6,2,1,1,8,24,6,2019,16,10,7,10,6723.0
1899,6,2,1,1,8,21,3,2019,15,30,8,0,8307.0
1900,2,2,1,1,8,21,4,2019,13,35,5,55,6146.0
1901,4,2,1,2,8,27,5,2019,12,35,13,25,15129.0
1902,4,3,0,1,8,1,5,2019,12,0,6,30,14388.0
1903,4,0,2,0,5,6,4,2019,8,45,6,0,4544.0
1904,4,0,2,0,5,12,4,2019,14,5,11,10,5198.0
1905,3,2,1,1,8,18,5,2019,1,30,9,15,7503.0
1906,2,0,5,1,8,1,3,2019,20,15,15,45,12314.0
1907,1,2,1,1,8,15,5,2019,19,15,13,0,8372.0
1908,4,3,0,1,8,21,5,2019,23,35,16,30,14781.0
1909,4,0,2,0,8,24,6,2019,22,50,19,50,8016.0
1910,3,1,4,0,8,12,3,2019,10,15,7,55,6297.0
1911,4,3,0,1,8,1,5,2019,9,20,8,25,14388.0
1912,2,2,1,1,8,1,6,2019,13,35,7,25,6393.0
1913,4,3,0,1,8,9,6,2019,10,5,21,10,14939.0
1914,4,3,0,1,8,21,5,2019,19,50,8,25,14781.0
1915,3,2,1,1,8,6,3,2019,21,0,7,30,14871.0
1916,8,0,2,0,7,6,4,2019,12,20,9,30,4319.0
1917,4,3,0,1,8,15,5,2019,9,45,17,0,13067.0
1918,4,0,5,1,8,1,3,2019,8,15,16,55,26890.0
1919,4,0,5,1,5,15,3,2019,13,15,7,0,9134.0
1920,3,0,2,0,8,3,4,2019,0,15,21,15,3943.0
1921,1,2,1,1,8,24,6,2019,19,15,7,0,8879.0
1922,4,3,0,1,8,24,5,2019,12,0,18,55,14571.0
1923,3,3,0,0,8,15,6,2019,12,10,9,35,5644.0
1924,4,3,0,1,5,9,6,2019,4,40,6,30,9663.0
1925,4,3,0,1,8,9,6,2019,23,35,14,5,14571.0
1926,8,0,2,0,8,9,6,2019,0,5,21,10,3971.0
1927,4,2,1,1,8,6,3,2019,18,50,9,0,17024.0
1928,8,3,0,0,7,15,5,2019,19,40,17,10,3841.0
1929,4,2,1,1,5,27,5,2019,19,0,19,45,12898.0
1930,4,2,1,2,8,6,6,2019,4,25,14,35,13376.0
1931,4,2,1,2,5,15,6,2019,12,35,21,25,9905.0
1932,6,2,1,1,8,15,6,2019,21,0,8,0,13587.0
1933,6,2,1,1,8,24,6,2019,21,0,6,0,7740.0
1934,6,2,1,1,8,21,5,2019,12,35,6,0,9794.0
1935,4,0,5,1,8,6,3,2019,21,20,22,50,17471.0
1936,4,2,1,2,5,9,3,2019,4,25,13,45,15129.0
1937,4,3,0,1,8,1,5,2019,14,25,9,35,11467.0
1938,1,3,0,1,8,12,6,2019,14,35,14,35,6528.0
1939,6,2,1,1,8,27,6,2019,19,15,7,30,8266.0
1940,3,2,1,1,8,6,3,2019,22,20,6,40,6442.0
1941,4,2,1,1,5,12,6,2019,12,35,22,50,10262.0
1942,4,4,3,0,8,1,3,2019,8,35,7,10,17501.0
1943,1,0,2,0,8,24,5,2019,8,55,6,10,8273.0
1944,1,2,1,2,8,21,3,2019,19,15,18,30,10703.0
1945,6,2,1,1,8,15,6,2019,1,30,10,0,8510.0
1946,3,4,3,0,8,15,3,2019,21,35,20,5,2754.0
1947,3,4,3,0,8,18,5,2019,22,50,21,20,2227.0
1948,6,2,1,2,8,27,6,2019,1,30,17,50,18275.0
1949,8,2,1,1,7,21,4,2019,13,15,8,45,6356.0
1950,4,3,0,1,8,15,5,2019,20,45,14,5,14781.0
1951,4,2,1,2,5,27,5,2019,12,35,9,40,13029.0
1952,2,0,2,0,8,1,5,2019,14,30,11,40,4340.0
1953,1,3,0,2,8,12,6,2019,13,45,17,30,12224.0
1954,4,3,0,1,5,24,5,2019,18,15,16,30,10844.0
1955,3,3,0,0,8,15,4,2019,12,20,9,35,4174.0
1956,1,0,5,2,8,1,3,2019,22,55,17,0,14887.0
1957,6,2,1,1,8,9,4,2019,19,15,9,0,12853.0
1958,0,0,2,0,8,15,5,2019,13,55,11,10,3383.0
1959,2,0,5,0,8,1,3,2019,14,35,11,40,11111.0
1960,4,0,2,0,8,1,4,2019,20,45,17,45,7229.0
1961,4,0,2,0,5,6,5,2019,20,45,17,45,4030.0
1962,3,2,1,1,8,3,3,2019,1,35,15,0,14871.0
1963,4,2,1,1,5,27,5,2019,4,25,19,45,12898.0
1964,6,2,1,1,8,18,5,2019,19,15,11,30,14533.0
1965,1,2,1,1,8,6,6,2019,8,15,17,40,7258.0
1966,8,2,1,1,8,1,4,2019,13,15,8,45,4812.0
1967,4,3,0,1,5,9,5,2019,21,5,9,35,12384.0
1968,1,2,1,2,8,6,6,2019,7,40,12,0,8603.0
1969,1,2,1,2,8,6,6,2019,19,15,12,0,8603.0
1970,4,3,0,1,8,24,3,2019,23,25,13,55,14231.0
1971,4,2,1,2,8,9,5,2019,4,25,23,5,15129.0
1972,0,2,1,1,8,1,6,2019,7,10,20,45,11410.0
1973,1,0,5,2,8,12,3,2019,9,25,8,50,12725.0
1974,4,2,1,2,8,9,6,2019,12,35,9,35,13292.0
1975,8,3,0,0,8,24,4,2019,9,30,6,55,3873.0
1976,3,1,4,0,8,15,6,2019,10,15,7,55,3850.0
1977,8,3,0,1,8,9,6,2019,18,50,11,35,8479.0
1978,4,3,0,1,8,24,5,2019,23,35,9,35,14151.0
1979,1,0,2,0,8,24,4,2019,8,55,6,10,5228.0
1980,10,3,0,1,8,9,6,2019,9,5,7,10,9397.0
1981,4,4,3,0,5,18,6,2019,8,30,7,5,4995.0
1982,1,2,1,2,8,1,6,2019,19,15,19,45,10651.0
1983,0,0,2,0,8,3,4,2019,7,45,4,55,4282.0
1984,1,3,0,2,8,21,5,2019,21,50,8,20,10697.0
1985,4,3,0,1,5,21,5,2019,14,25,9,35,9314.0
1986,3,1,4,0,8,27,6,2019,7,40,5,15,3540.0
1987,1,2,1,2,8,12,6,2019,19,15,16,40,9443.0
1988,6,2,1,1,8,6,3,2019,15,30,7,30,15147.0
1989,4,0,2,0,8,27,6,2019,11,20,8,20,8016.0
1990,3,4,3,0,8,24,5,2019,22,50,21,20,2437.0
1991,3,2,1,1,8,27,5,2019,1,30,10,35,6104.0
1992,8,4,3,0,7,6,6,2019,0,15,22,45,1965.0
1993,6,2,1,1,8,12,6,2019,21,0,13,0,7408.0
1994,3,4,3,0,8,18,6,2019,7,55,6,25,4049.0
1995,4,0,2,0,8,1,6,2019,22,50,19,50,8016.0
1996,6,2,1,1,8,9,5,2019,19,0,7,0,10197.0
1997,4,3,0,1,5,1,5,2019,8,15,21,10,10844.0
1998,4,3,0,1,8,9,6,2019,19,10,17,0,12692.0
1999,4,3,0,1,8,6,5,2019,16,20,8,25,14781.0
2000,2,3,0,1,8,24,5,2019,7,45,23,30,7335.0
2001,4,0,2,0,8,27,5,2019,11,20,8,20,7229.0
2002,10,0,5,0,8,24,3,2019,0,5,21,10,4353.0
2003,4,3,0,1,8,18,5,2019,8,15,20,0,13941.0
2004,4,0,5,1,8,12,3,2019,14,25,9,45,12295.0
2005,4,2,1,1,5,27,5,2019,12,35,22,50,12898.0
2006,10,3,0,1,8,9,5,2019,22,40,7,10,7927.0
2007,0,0,2,0,8,15,4,2019,2,45,23,55,4483.0
2008,4,0,5,1,8,6,3,2019,18,25,11,40,19225.0
2009,2,2,1,1,8,24,4,2019,13,35,7,25,4692.0
2010,4,0,5,1,8,18,3,2019,9,30,21,25,13555.0
2011,3,2,1,1,8,9,4,2019,1,30,15,0,6270.0
2012,4,3,0,1,8,6,5,2019,16,20,18,55,13584.0
2013,4,2,1,2,8,21,3,2019,18,50,16,10,13180.0
2014,4,3,0,1,8,12,5,2019,18,0,20,25,14151.0
2015,10,2,1,0,8,12,5,2019,9,10,6,0,6216.0
2016,6,2,1,1,8,3,3,2019,18,50,7,30,15135.0
2017,6,2,1,1,5,6,3,2019,21,0,11,30,15136.0
2018,4,2,1,1,5,27,6,2019,19,0,2,15,10262.0
2019,4,3,0,1,5,18,5,2019,22,5,9,35,12384.0
2020,4,3,0,1,5,1,4,2019,19,10,9,35,9314.0
2021,4,3,0,1,5,6,5,2019,18,0,17,0,9314.0
2022,1,2,1,1,8,1,6,2019,19,15,9,0,10454.0
2023,1,2,1,1,8,18,5,2019,7,40,23,0,8372.0
2024,4,2,1,1,5,9,3,2019,4,25,19,45,11848.0
2025,3,2,1,1,8,1,6,2019,21,0,8,30,6416.0
2026,3,4,3,0,8,1,4,2019,10,40,9,10,3342.0
2027,4,3,0,2,5,6,6,2019,7,25,6,30,10118.0
2028,1,3,0,2,8,12,6,2019,12,30,16,45,14960.0
2029,3,2,1,1,8,15,6,2019,16,10,5,5,6818.0
2030,1,3,0,0,8,12,6,2019,16,45,14,15,5510.0
2031,4,3,0,1,8,21,5,2019,9,20,6,30,14388.0
2032,6,2,1,1,8,3,6,2019,22,30,14,55,7038.0
2033,6,2,1,1,8,9,5,2019,19,15,8,45,8266.0
2034,4,2,1,2,8,27,6,2019,19,0,18,20,14300.0
2035,1,3,0,1,8,9,5,2019,7,55,9,25,8366.0
2036,4,0,5,1,8,6,3,2019,10,25,22,50,17261.0
2037,10,3,0,1,8,6,6,2019,9,5,7,10,8452.0
2038,3,3,0,1,8,1,4,2019,20,30,15,10,8567.0
2039,6,2,1,1,8,15,6,2019,22,30,7,5,9646.0
2040,1,2,1,2,8,9,4,2019,19,15,22,0,8341.0
2041,4,2,1,1,5,9,5,2019,19,0,17,30,12373.0
2042,8,1,4,0,7,21,6,2019,20,5,17,45,3543.0
2043,4,3,0,1,5,9,6,2019,23,35,17,0,13994.0
2044,3,0,5,0,8,24,3,2019,6,50,4,0,4777.0
2045,6,2,1,1,8,1,6,2019,22,30,14,55,7038.0
2046,3,4,3,0,8,3,4,2019,18,25,16,55,3175.0
2047,6,2,1,1,8,9,6,2019,21,0,10,0,7408.0
2048,3,0,2,0,8,15,6,2019,0,15,21,15,3943.0
2049,4,2,1,1,8,6,3,2019,4,25,8,0,15974.0
2050,8,3,0,0,8,27,5,2019,9,30,6,55,3873.0
2051,3,0,2,0,8,15,4,2019,13,0,10,10,4423.0
2052,4,2,1,2,8,27,5,2019,4,25,9,40,15129.0
2053,3,2,1,1,8,21,3,2019,21,0,8,25,8285.0
2054,1,4,3,0,8,6,6,2019,7,40,6,20,3100.0
2055,1,0,5,2,8,1,3,2019,9,25,8,50,25430.0
2056,8,4,3,0,7,18,3,2019,14,30,13,10,2385.0
2057,4,3,0,1,8,6,6,2019,17,35,10,20,11316.0
2058,4,2,1,1,5,15,6,2019,19,0,2,15,10262.0
2059,1,3,0,2,8,24,5,2019,13,15,5,50,7662.0
2060,4,3,0,1,8,24,3,2019,19,40,16,55,14231.0
2061,3,2,1,1,8,9,6,2019,21,0,9,15,6838.0
2062,4,2,1,2,8,15,6,2019,4,25,6,45,13376.0
2063,4,2,1,1,5,24,6,2019,19,0,15,0,10262.0
2064,3,2,1,1,8,27,3,2019,15,30,7,30,8574.0
2065,4,0,5,1,5,9,3,2019,7,40,21,25,7832.0
2066,6,2,1,1,8,24,6,2019,19,0,3,50,12192.0
2067,4,4,3,0,5,15,6,2019,11,50,10,20,4050.0
2068,2,0,2,0,8,12,4,2019,10,40,7,45,6722.0
2069,4,3,0,1,5,9,6,2019,16,20,20,0,10844.0
2070,6,2,1,1,8,15,6,2019,21,0,7,0,7408.0
2071,4,2,1,1,8,21,3,2019,4,25,20,50,14189.0
2072,8,3,0,0,7,24,5,2019,19,40,17,10,3841.0
2073,4,3,0,1,5,9,5,2019,4,40,14,5,8586.0
2074,6,2,1,1,8,27,6,2019,19,15,10,35,7155.0
2075,4,3,0,1,5,12,6,2019,18,15,8,25,9899.0
2076,4,3,0,1,8,6,6,2019,19,50,8,25,14571.0
2077,3,0,2,0,8,18,5,2019,21,50,18,55,4823.0
2078,4,0,2,0,5,9,5,2019,11,20,8,20,4544.0
2079,1,0,5,1,0,1,3,2019,20,30,0,30,14752.0
2080,1,3,0,2,8,9,5,2019,13,45,9,25,11542.0
2081,4,2,1,0,5,21,5,2019,13,5,9,50,7202.0
2082,6,2,1,1,8,9,6,2019,19,0,10,35,11098.0
2083,1,4,3,0,8,27,3,2019,20,45,19,30,2575.0
2084,6,2,1,1,8,27,3,2019,1,35,13,0,6673.0
2085,3,0,5,0,8,1,3,2019,21,45,18,55,14306.0
2086,4,2,1,1,8,18,5,2019,4,25,21,50,15554.0
2087,4,3,0,1,5,15,5,2019,14,25,9,35,9314.0
2088,4,4,3,0,5,9,3,2019,8,0,6,30,4995.0
2089,4,0,5,1,5,21,3,2019,7,40,11,40,7832.0
2090,4,3,0,1,5,21,5,2019,8,15,8,25,8586.0
2091,1,2,1,0,8,27,4,2019,8,0,5,10,6094.0
2092,4,2,1,2,8,24,6,2019,19,0,5,30,13292.0
2093,4,2,1,2,5,9,6,2019,4,25,5,30,10368.0
2094,6,2,1,1,8,27,5,2019,21,0,10,0,9718.0
2095,4,0,5,1,5,21,3,2019,7,40,8,55,7412.0
2096,1,2,1,2,8,6,6,2019,19,15,22,0,10441.0
2097,3,2,1,1,8,3,3,2019,1,35,10,45,14871.0
2098,4,2,1,1,8,18,5,2019,19,0,8,0,15554.0
2099,4,0,5,1,8,1,3,2019,19,10,14,5,36235.0
2100,3,4,3,0,8,24,3,2019,18,25,16,55,3175.0
2101,8,1,4,0,8,24,5,2019,20,5,17,45,3597.0
2102,8,4,3,0,7,27,6,2019,14,45,13,15,1965.0
2103,6,2,1,1,8,24,6,2019,19,0,10,0,12717.0
2104,3,2,1,0,8,3,6,2019,17,40,14,25,6015.0
2105,0,0,5,0,8,9,3,2019,2,10,23,25,5615.0
2106,6,2,1,1,8,27,3,2019,1,35,19,0,7845.0
2107,4,3,0,1,5,9,6,2019,22,35,21,10,10844.0
2108,4,0,5,1,8,15,3,2019,5,5,21,25,27210.0
2109,3,3,0,0,8,6,4,2019,16,55,14,25,4174.0
2110,6,2,1,1,8,21,3,2019,21,0,8,0,6883.0
2111,6,2,1,1,8,21,3,2019,21,0,9,0,6883.0
2112,4,3,0,1,8,21,5,2019,17,35,10,20,8355.0
2113,8,0,5,0,7,24,3,2019,23,20,20,30,5469.0
2114,4,0,2,0,5,27,6,2019,8,45,6,0,6478.0
2115,10,0,5,0,8,3,3,2019,22,20,19,40,11913.0
2116,3,2,1,1,8,21,5,2019,1,30,18,35,7006.0
2117,4,3,0,1,8,1,4,2019,22,35,16,30,12681.0
2118,4,2,1,2,8,21,5,2019,19,0,23,5,15129.0
2119,6,2,1,1,8,15,6,2019,21,0,14,0,13587.0
2120,4,2,1,1,8,1,6,2019,19,0,19,15,14714.0
2121,3,0,5,1,8,3,3,2019,12,20,7,30,6220.0
2122,4,2,1,1,5,6,6,2019,12,35,7,5,10262.0
2123,1,3,0,1,8,12,5,2019,18,30,9,25,8576.0
2124,4,3,0,1,5,24,3,2019,20,40,19,45,10031.0
2125,4,2,1,2,8,24,6,2019,19,0,19,10,12819.0
2126,2,2,1,1,8,15,4,2019,13,35,7,25,5052.0
2127,4,0,5,1,8,1,3,2019,8,15,8,0,22270.0
2128,10,0,2,0,8,27,4,2019,9,40,7,0,5613.0
2129,8,3,0,0,8,1,4,2019,11,25,9,0,3873.0
2130,3,2,1,0,8,15,5,2019,8,50,5,35,6015.0
2131,4,3,0,1,5,9,6,2019,12,0,6,30,10844.0
2132,8,4,3,0,8,12,5,2019,14,45,13,15,2227.0
2133,4,0,2,0,8,1,4,2019,22,50,19,50,7229.0
2134,4,2,1,2,5,6,6,2019,19,0,5,30,10368.0
2135,4,2,1,1,5,21,5,2019,4,25,17,30,12898.0
2136,6,2,1,1,8,12,6,2019,19,0,7,0,12192.0
2137,4,3,0,1,8,9,5,2019,23,35,9,35,12121.0
2138,1,2,1,2,8,27,5,2019,7,40,6,50,16163.0
2139,4,0,5,1,8,18,3,2019,18,25,5,45,12284.0
2140,3,0,2,0,8,21,6,2019,22,15,19,30,5780.0
2141,4,4,3,0,5,9,5,2019,11,50,10,20,4995.0
2142,3,2,1,1,8,9,6,2019,10,5,5,10,6496.0
2143,1,2,1,2,8,12,6,2019,19,15,12,20,12488.0
2144,3,0,2,0,8,15,5,2019,10,5,7,10,4823.0
2145,8,4,3,0,7,18,6,2019,7,15,5,45,2647.0
2146,3,0,5,0,8,3,3,2019,15,50,13,0,12649.0
2147,6,2,1,1,8,12,6,2019,19,15,11,40,8266.0
2148,10,2,1,0,8,15,5,2019,9,10,6,0,6216.0
2149,3,0,2,0,8,1,4,2019,4,15,1,30,4423.0
2150,4,0,5,1,8,6,3,2019,8,15,8,0,17996.0
2151,8,2,1,1,7,15,4,2019,13,15,8,45,5726.0
2152,6,2,1,1,8,6,3,2019,15,30,6,0,15147.0
2153,4,2,1,1,8,18,5,2019,19,0,20,55,15554.0
2154,4,2,1,2,8,24,6,2019,4,25,23,5,12819.0
2155,6,2,1,1,8,27,6,2019,1,30,18,0,7198.0
2156,3,2,1,1,8,3,4,2019,21,0,16,0,5073.0
2157,3,0,2,0,8,27,6,2019,0,15,21,15,3943.0
2158,4,4,3,0,5,27,3,2019,8,35,7,10,3205.0
2159,8,0,2,0,7,12,5,2019,8,35,5,55,3257.0
2160,3,3,0,0,8,3,6,2019,0,50,22,15,4804.0
2161,3,0,5,1,8,9,3,2019,21,35,16,50,10231.0
2162,4,2,1,1,5,21,5,2019,4,25,20,55,12898.0
2163,3,4,3,0,8,21,3,2019,22,45,21,20,2227.0
2164,1,3,0,2,8,1,4,2019,11,10,12,0,9258.0
2165,4,3,0,1,5,24,5,2019,9,20,16,30,9663.0
2166,4,4,3,0,8,21,5,2019,8,30,7,5,8040.0
2167,2,0,2,0,8,6,6,2019,23,40,20,55,3419.0
2168,4,0,2,0,8,1,6,2019,10,10,7,10,8016.0
2169,4,0,2,0,8,6,4,2019,20,45,17,45,7229.0
2170,2,2,1,1,8,6,6,2019,19,35,10,35,4959.0
2171,1,3,0,2,8,9,6,2019,11,10,12,0,10151.0
2172,1,2,1,3,8,18,5,2019,19,15,5,15,10703.0
2173,4,3,0,1,5,9,6,2019,18,15,8,25,10844.0
2174,3,2,1,1,8,6,3,2019,22,20,16,10,7205.0
2175,4,0,5,1,8,18,3,2019,18,25,8,55,12284.0
2176,4,3,0,1,5,9,6,2019,22,5,9,35,13994.0
2177,3,2,1,0,8,15,4,2019,17,40,14,25,6015.0
2178,3,3,0,1,8,3,4,2019,10,30,6,15,4226.0
2179,4,2,1,2,8,21,3,2019,18,50,19,10,9483.0
2180,4,0,2,0,5,15,5,2019,10,10,7,10,5198.0
2181,4,2,1,2,5,27,6,2019,19,0,5,30,10368.0
2182,10,1,4,0,8,3,6,2019,20,5,17,45,11982.0
2183,1,0,5,1,8,15,3,2019,13,0,11,50,8032.0
2184,1,3,0,0,8,15,5,2019,16,45,14,15,5510.0
2185,3,2,1,1,8,9,5,2019,4,35,23,30,8177.0
2186,0,2,1,1,8,1,6,2019,22,25,16,45,11410.0
2187,2,2,1,1,8,21,3,2019,12,50,7,0,9385.0
2188,4,2,1,1,5,6,6,2019,19,0,10,0,10262.0
2189,8,3,0,0,8,18,6,2019,11,25,9,0,3873.0
2190,6,2,1,1,8,21,3,2019,18,50,11,40,11999.0
2191,4,2,1,2,8,27,6,2019,12,35,18,20,14300.0
2192,8,4,3,0,7,12,5,2019,14,45,13,15,2175.0
2193,1,2,1,2,8,9,5,2019,7,40,6,50,14431.0
2194,4,0,2,0,8,21,5,2019,8,45,6,0,7229.0
2195,3,3,0,1,8,24,5,2019,23,45,19,20,3809.0
2196,6,2,1,1,8,24,6,2019,19,15,7,30,7354.0
2197,6,2,1,1,8,27,3,2019,15,30,8,0,12537.0
2198,1,2,1,1,8,27,5,2019,19,15,13,0,9719.0
2199,4,4,3,0,8,24,5,2019,11,50,10,20,8040.0
2200,4,4,3,0,5,24,5,2019,8,30,7,5,4995.0
2201,3,0,2,0,8,6,4,2019,2,20,23,30,4591.0
2202,1,3,0,1,8,6,6,2019,21,5,16,45,7662.0
2203,3,1,4,0,8,24,6,2019,10,15,7,55,3850.0
2204,3,2,1,1,8,3,6,2019,22,30,8,35,6442.0
2205,3,2,1,1,8,3,6,2019,4,35,23,30,11378.0
2206,6,2,1,1,8,27,6,2019,1,30,15,0,13377.0
2207,4,3,0,1,5,21,5,2019,20,45,8,25,10844.0
2208,4,4,3,0,5,9,5,2019,8,30,7,5,4995.0
2209,1,2,1,2,8,27,3,2019,9,25,17,15,6057.0
2210,1,0,2,0,8,6,4,2019,12,45,10,0,5176.0
2211,4,2,1,2,8,9,6,2019,4,25,9,40,13014.0
2212,3,0,5,1,6,1,3,2019,20,35,16,15,7917.0
2213,8,2,1,1,8,9,6,2019,11,20,6,5,5583.0
2214,4,0,2,0,8,9,4,2019,8,45,6,0,7229.0
2215,3,2,1,1,8,18,5,2019,1,30,16,0,7191.0
2216,4,4,3,0,5,12,6,2019,21,5,19,35,3210.0
2217,3,2,1,1,8,6,3,2019,1,35,15,0,14871.0
2218,6,2,1,1,8,15,5,2019,19,15,8,30,8099.0
2219,1,3,0,1,8,21,5,2019,18,30,9,25,8366.0
2220,3,1,4,0,8,9,3,2019,0,25,22,5,6297.0
2221,6,2,1,1,8,3,3,2019,21,0,13,0,18286.0
2222,4,2,1,1,8,6,3,2019,19,45,23,5,17024.0
2223,4,0,2,0,5,24,4,2019,10,10,7,10,6144.0
2224,6,2,1,1,8,9,3,2019,19,45,6,0,13941.0
2225,4,0,2,0,5,9,5,2019,22,0,18,55,3702.0
2226,8,2,1,1,8,15,5,2019,11,20,6,5,5583.0
2227,1,4,3,1,8,12,3,2019,9,10,19,40,10208.0
2228,4,3,0,1,5,6,5,2019,18,0,9,35,12384.0
2229,1,3,0,2,8,6,5,2019,5,25,10,0,17049.0
2230,3,2,1,1,8,24,5,2019,21,0,7,30,7006.0
2231,1,3,0,2,8,12,6,2019,20,25,5,50,12723.0
2232,4,2,1,1,5,12,6,2019,4,25,8,0,10577.0
2233,4,0,5,1,8,6,3,2019,19,10,7,0,16736.0
2234,4,2,1,1,5,24,6,2019,4,25,13,0,10262.0
2235,6,2,1,1,8,24,6,2019,19,15,11,25,7155.0
2236,6,2,1,1,8,3,3,2019,1,35,10,20,15147.0
2237,3,0,2,0,8,12,6,2019,10,5,7,10,4823.0
2238,1,0,5,1,8,15,3,2019,16,20,9,30,8714.0
2239,4,3,0,1,8,6,5,2019,9,45,9,35,10953.0
2240,1,3,0,1,8,12,6,2019,20,25,20,30,10203.0
2241,4,2,1,1,5,18,5,2019,12,35,13,0,12373.0
2242,4,3,0,1,8,12,5,2019,23,35,9,35,14151.0
2243,4,3,0,1,8,24,5,2019,14,25,9,35,12121.0
2244,10,2,1,0,8,9,4,2019,9,10,6,0,5586.0
2245,4,3,0,1,5,18,5,2019,12,0,8,25,10844.0
2246,4,3,0,1,5,21,5,2019,4,40,21,10,8586.0
2247,8,2,1,1,8,6,6,2019,22,50,17,55,5409.0
2248,6,2,1,2,8,21,3,2019,21,20,9,45,7178.0
2249,6,2,1,1,5,24,6,2019,1,30,10,20,5797.0
2250,4,3,0,1,8,24,3,2019,19,40,19,45,13759.0
2251,1,3,0,2,8,24,5,2019,1,20,7,0,13873.0
2252,4,2,1,1,8,21,5,2019,19,0,20,55,16079.0
2253,8,4,3,0,8,27,6,2019,14,45,13,15,2017.0
2254,4,3,0,1,5,18,5,2019,18,15,20,0,10844.0
2255,8,0,2,0,7,24,4,2019,0,5,21,10,3573.0
2256,4,3,0,1,5,6,5,2019,9,45,9,35,8066.0
2257,4,2,1,1,5,9,3,2019,18,50,20,50,14053.0
2258,4,0,5,1,8,18,3,2019,15,15,8,0,12284.0
2259,8,2,1,1,8,9,4,2019,11,20,6,5,5351.0
2260,4,3,0,1,5,1,4,2019,16,20,16,30,7064.0
2261,3,2,1,1,8,3,3,2019,7,25,2,5,10394.0
2262,4,3,0,1,5,15,5,2019,9,20,18,55,9663.0
2263,6,2,1,1,8,18,5,2019,1,30,17,30,13727.0
2264,4,2,1,1,5,12,6,2019,12,35,19,15,10262.0
2265,3,0,2,0,8,9,4,2019,10,5,7,10,4823.0
2266,0,0,5,0,8,3,3,2019,8,40,5,50,7074.0
2267,6,2,1,1,8,6,3,2019,21,0,7,5,17267.0
2268,6,2,1,1,8,21,5,2019,1,30,15,0,14067.0
2269,3,0,2,0,8,1,5,2019,11,20,8,30,4823.0
2270,3,0,2,0,8,27,4,2019,22,50,20,0,4823.0
2271,0,0,2,0,8,12,5,2019,2,45,23,55,4483.0
2272,1,3,0,2,8,6,6,2019,23,15,9,50,14960.0
2273,1,0,2,0,8,1,6,2019,19,45,17,0,7171.0
2274,1,3,0,1,8,24,3,2019,8,55,20,30,12173.0
2275,1,0,5,1,8,3,3,2019,8,45,0,30,11392.0
2276,1,3,0,2,8,15,5,2019,13,45,10,0,16057.0
2277,4,3,0,1,8,9,6,2019,10,55,17,0,14151.0
2278,4,0,2,0,5,21,5,2019,14,5,11,10,4030.0
2279,3,3,0,1,8,6,5,2019,23,15,19,35,4226.0
2280,1,2,1,1,8,9,3,2019,19,15,4,0,11050.0
2281,1,0,2,0,8,21,5,2019,12,45,10,0,6961.0
2282,4,3,0,1,8,24,3,2019,9,15,21,10,14231.0
2283,4,2,1,2,5,27,6,2019,12,35,14,35,10919.0
2284,1,2,1,2,8,27,3,2019,19,15,7,0,10913.0
2285,3,1,4,0,8,27,6,2019,0,25,22,5,5277.0
2286,6,2,1,1,8,21,5,2019,21,0,10,20,7485.0
2287,4,3,0,1,8,24,3,2019,16,20,16,55,14231.0
2288,2,2,1,1,8,6,4,2019,13,35,7,25,4201.0
2289,1,2,1,0,8,6,3,2019,17,10,14,10,7931.0
2290,6,2,1,1,8,15,5,2019,22,30,14,55,6513.0
2291,4,2,1,1,8,6,6,2019,19,0,15,0,14714.0
2292,3,3,0,1,8,9,5,2019,23,30,18,5,6218.0
2293,1,2,1,2,8,27,6,2019,19,15,12,0,8603.0
2294,3,2,1,1,8,21,5,2019,21,0,8,30,7318.0
2295,6,2,1,1,8,15,6,2019,19,0,10,0,13504.0
2296,6,2,1,1,8,15,5,2019,22,30,7,5,9646.0
2297,3,3,0,0,8,27,5,2019,14,5,11,30,5224.0
2298,4,3,0,1,8,12,6,2019,18,0,9,35,12692.0
2299,4,3,0,1,5,6,6,2019,17,35,10,20,9689.0
2300,1,3,0,2,8,9,5,2019,1,20,10,0,13033.0
2301,4,3,0,1,8,12,6,2019,16,20,6,30,13626.0
2302,3,4,3,0,8,18,5,2019,20,35,19,5,2754.0
2303,4,3,0,1,8,9,5,2019,9,45,17,0,12121.0
2304,3,0,2,0,8,24,4,2019,4,15,1,30,3419.0
2305,1,3,0,2,8,21,5,2019,1,20,10,0,13033.0
2306,3,3,0,0,8,6,4,2019,7,15,4,40,4174.0
2307,0,2,1,1,8,27,6,2019,22,25,7,55,6152.0
2308,1,2,1,0,8,27,6,2019,8,0,5,10,5201.0
2309,4,0,5,1,5,15,3,2019,16,10,7,0,9134.0
2310,1,3,0,2,8,18,5,2019,1,20,7,0,13243.0
2311,4,2,1,2,8,27,5,2019,4,25,5,30,15129.0
2312,4,4,3,0,5,9,5,2019,21,5,19,35,2759.0
2313,3,0,2,0,8,15,5,2019,8,50,6,5,4423.0
